9.005	0	0
9.015	0	0
9.025	0	0
9.035	0	0
9.045	0	0
9.055	0	0
9.065	0	0
9.075	0	0
9.085	0	0
9.095	0	0
9.105	0	0
9.115	0	0
9.125	0	0
9.135	0	0
9.145	0	0
9.155	0	0
9.165	0	0
9.175	0	0
9.185	0	0
9.195	0	0
9.205	0	0
9.215	0	0
9.225	0	0
9.235	0	0
9.245	0	0
9.255	0	0
9.265	0	0
9.275	0	0
9.285	0	0
9.295	0	0
9.305	0	0
9.315	0	0
9.325	0	0
9.335	0	0
9.345	0	0
9.355	0	0
9.365	0	0
9.375	0	0
9.385	0	0
9.395	0	0
9.405	0	0
9.415	0	0
9.425	0	0
9.435	0	0
9.445	0	0
9.455	0	0
9.465	0	0
9.475	0	0
9.485	0	0
9.495	0	0
9.505	0	0
9.515	0	0
9.525	0	0
9.535	0	0
9.545	0	0
9.555	0	0
9.565	0	0
9.575	0	0
9.585	0	0
9.595	0	0
9.605	0	0
9.615	0	0
9.625	0	0
9.635	0	0
9.645	0	0
9.655	0	0
9.665	0	0
9.675	0	0
9.685	0	0
9.695	0	0
9.705	0	0
9.715	0	0
9.725	0	0
9.735	0	0
9.745	0	0
9.755	0	0
9.765	0	0
9.775	0	0
9.785	0	0
9.795	0	0
9.805	0	0
9.815	0	0
9.825	0	0
9.835	0	0
9.845	0	0
9.855	0	0
9.865	0	0
9.875	0	0
9.885	0	0
9.895	0	0
9.905	0	0
9.915	0	0
9.925	0	0
9.935	0	0
9.945	0	0
9.955	0	0
9.965	0	0
9.975	0	0
9.985	0	0
9.995	0	0
10.005	0	0
10.015	0	0
10.025	0	0
10.035	0	0
10.045	0	0
10.055	0	0
10.065	0	0
10.075	0	0
10.085	0	0
10.095	0	0
10.105	0	0
10.115	0	0
10.125	0	0
10.135	0	0
10.145	0	0
10.155	0	0
10.165	0	0
10.175	0	0
10.185	0	0
10.195	0	0
10.205	0	0
10.215	0	0
10.225	0	0
10.235	0	0
10.245	0	0
10.255	0	0
10.265	0	0
10.275	0	0
10.285	0	0
10.295	0	0
10.305	0	0
10.315	0	0
10.325	0	0
10.335	0	0
10.345	0	0
10.355	0	0
10.365	0	0
10.375	0	0
10.385	0	0
10.395	0	0
10.405	0	0
10.415	0	0
10.425	0	0
10.435	0	0
10.445	0	0
10.455	0	0
10.465	0	0
10.475	0	0
10.485	0	0
10.495	0	0
10.505	0	0
10.515	0	0
10.525	0	0
10.535	0	0
10.545	0	0
10.555	0	0
10.565	0	0
10.575	0	0
10.585	0	0
10.595	0	0
10.605	0	0
10.615	0	0
10.625	0	0
10.635	0	0
10.645	0	0
10.655	0	0
10.665	0	0
10.675	0	0
10.685	0	0
